price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,zipcode,lat,long
570000,3,2.5,2420,11953,1,3,9,0,1990,98074,47.6285,-122.054
402500,4,2.5,2600,11951,2,3,10,0,1988,98023,47.3053,-122.34
510000,3,1.75,1610,11950,1,3,7,400,1984,98052,47.6705,-122.138
342000,3,2,1930,11947,1,4,8,0,1966,98042,47.3672,-122.151
500000,3,2.25,1760,11946,2,3,8,0,1978,98074,47.624,-122.05
368000,4,1.75,2100,11942,1,3,7,1070,1964,98106,47.55,-122.356
372400,3,2.5,2720,11937,2,3,9,0,1990,98031,47.4185,-122.212
570000,3,2.75,2730,11936,2,3,8,1200,1978,98034,47.6987,-122.231
234000,3,1.5,1200,11935,1,4,7,0,1968,98042,47.3434,-122.082
560000,3,2.5,2020,11935,1,4,9,0,1976,98052,47.632,-122.092
295000,4,1.75,1400,11934,1,3,7,350,1961,98028,47.7346,-122.244
320000,3,1.75,1960,11931,1,3,7,980,1954,98118,47.5432,-122.272
640000,5,3.5,3690,11928,2,3,9,1150,2006,98074,47.6108,-122.06
229900,3,1,1440,11925,1,3,7,0,1968,98003,47.2738,-122.3
825000,4,2.75,2220,11925,1,3,7,660,1953,98004,47.6381,-122.205
277000,3,2.25,1610,11920,1,4,7,500,1968,98032,47.3683,-122.279
985000,3,3.5,2600,11920,2,5,8,0,1969,98004,47.582,-122.194
300000,2,1,1010,11919,1,3,6,0,1947,98155,47.7461,-122.322
267500,3,1.75,1590,11914,1,3,7,500,1957,98188,47.4427,-122.274
850000,4,1.75,2350,11914,1,4,8,0,1961,98040,47.5392,-122.228
650000,10,2,3610,11914,2,4,7,600,1958,98006,47.5705,-122.175
1.65E+06,4,2.5,2780,11904,1,5,8,1050,1951,98004,47.6209,-122.216
747500,4,2.5,2810,11902,2,4,9,0,1993,98059,47.5303,-122.143
852600,4,2.5,3320,11901,2,5,9,670,1977,98006,47.554,-122.16
160000,3,1,860,11900,1,4,6,0,1963,98030,47.3574,-122.186
330000,3,1,1040,11900,1,5,6,0,1972,98070,47.4332,-122.446
319950,5,1.75,1710,11900,1,3,7,640,1958,98146,47.506,-122.365
220000,3,2.5,1980,11900,2,3,8,0,1990,98092,47.2656,-122.217
1.10E+06,2,1.75,2050,11900,1,4,8,0,1950,98004,47.6209,-122.219
649990,4,2.25,2130,11900,2,3,9,0,1976,98074,47.6408,-122.058
605000,4,2.25,2260,11900,2,3,9,0,1976,98074,47.6415,-122.057
490000,3,2.5,2410,11900,1,4,9,810,1989,98023,47.3384,-122.34
660000,3,3,2470,11900,2,3,9,180,1976,98074,47.641,-122.057
580000,5,2.5,2500,11900,1,3,7,1100,1963,98007,47.5915,-122.132
358000,4,2.75,2580,11900,1,4,7,960,1967,98058,47.4475,-122.159
790000,4,2.75,2840,11900,1,4,9,1200,1961,98136,47.5271,-122.386
602000,5,1.75,3290,11900,1.5,3,8,0,1973,98052,47.6626,-122.141
386000,4,2.5,2810,11897,2,3,8,0,2003,98092,47.3251,-122.186
461550,3,1.5,2090,11895,1,3,7,300,1954,98118,47.5362,-122.267
640000,4,2.75,2100,11894,1,4,8,380,1968,98004,47.6006,-122.194
628000,3,1.75,4000,11894,1,3,9,1810,1987,98011,47.7738,-122.203
425000,4,1.75,1730,11890,1,2,7,750,1955,98004,47.5979,-122.194
260000,3,1,1790,11884,1,3,7,0,1951,98031,47.3887,-122.22
645000,2,2.25,2770,11884,1,4,8,1200,1969,98070,47.5098,-122.474
920000,3,1.75,3670,11884,1,4,9,1720,1979,98006,47.5604,-122.133
145000,3,1,1010,11880,1,3,7,0,1960,98030,47.3762,-122.219
255000,3,1,1010,11880,1,3,7,0,1960,98030,47.3762,-122.219
175000,3,1,1460,11880,1,2,7,0,1961,98030,47.3762,-122.219
440000,3,1.75,2000,11880,2,3,8,0,1979,98075,47.5882,-122.052
664000,4,2.75,2510,11880,1,5,8,880,1978,98006,47.5427,-122.181
850000,5,2.75,2920,11880,1,5,8,1260,1968,98027,47.5133,-122.031
312620,3,2.5,1260,11877,1,3,7,0,1975,98045,47.4442,-121.762
669950,4,2.5,2670,11877,2,3,9,0,1996,98074,47.6327,-122.036
313100,3,2,1720,11875,1,5,6,0,1905,98056,47.5068,-122.191
410000,4,1.75,1790,11875,1,4,7,300,1969,98027,47.522,-122.047
271900,3,1.75,1890,11875,1,3,7,660,1979,98045,47.4472,-121.774
959000,3,2.5,3320,11875,1,5,10,0,1979,98034,47.7212,-122.26
363000,3,2.5,2740,11872,2,3,9,0,1990,98023,47.3076,-122.395
605000,4,2.5,2430,11870,1,5,8,840,1968,98155,47.7761,-122.285
225000,2,1,1300,11867,1.5,4,6,0,1975,98010,47.3221,-121.903
813000,3,1.75,2080,11866,1,3,8,0,1960,98005,47.5872,-122.173
397990,3,1,1180,11862,1,4,7,0,1948,98177,47.7153,-122.363
750000,5,1.75,2850,11860,1,3,9,0,1951,98155,47.7503,-122.28
357500,3,1.5,1540,11858,1,4,7,0,1966,98059,47.4755,-122.157
1.30E+06,4,2.5,3110,11857,2,3,11,1070,1990,98117,47.6952,-122.402
392800,3,2,1080,11856,1,5,7,0,1986,98033,47.6955,-122.175
655275,3,1.75,2050,11856,1,3,7,590,1962,98006,47.5735,-122.162
749000,4,2,2040,11850,1,3,7,1020,1959,98033,47.6891,-122.208
850000,4,2.25,2130,11843,2,4,9,0,1972,98040,47.5358,-122.225
1.32E+06,4,3.25,3470,11843,1,3,11,1200,1989,98006,47.5513,-122.135
240000,4,2.5,2040,11841,2,3,7,0,1994,98042,47.3691,-122.074
250000,2,1,950,11835,1,3,5,0,1932,98028,47.7494,-122.237
652450,3,2.25,2230,11835,1,5,8,600,1974,98006,47.563,-122.178
340000,4,1,1200,11834,1,3,6,0,1972,98070,47.4557,-122.443
627000,4,2.5,2750,11830,2,3,9,0,2014,98059,47.4698,-122.121
320000,4,1.5,1100,11824,1,4,7,0,1954,98006,47.5704,-122.141
800000,3,2.25,2380,11824,1,4,9,930,1972,98040,47.5371,-122.218
690000,4,3.25,3730,11820,2,3,10,1270,1990,98029,47.5775,-122.019
530000,3,2.25,2010,11817,2,4,8,0,1986,98029,47.5665,-122.023
570000,4,2.5,2640,11816,2,3,8,0,1999,98019,47.733,-121.968
325000,3,2,1350,11805,1,3,7,0,1986,98019,47.7313,-121.971
346500,3,1,1150,11802,1,4,7,0,1932,98106,47.5624,-122.361
393000,4,1.75,1790,11801,1,4,8,0,1974,98056,47.5172,-122.17
309950,1,1,1120,11800,1.5,3,7,0,1950,98168,47.5123,-122.331
280000,3,1.75,1630,11800,1,4,7,0,1971,98045,47.4863,-121.73
251700,3,2.25,1810,11800,1,3,7,570,1977,98178,47.4997,-122.231
722500,5,2.5,4870,11800,2,3,10,1400,1983,98074,47.633,-122.041
325000,3,1,1160,11799,1,3,7,0,1966,98034,47.7263,-122.229
298000,4,2.5,1960,11798,2,3,8,0,1999,98092,47.3293,-122.205
628000,5,2.75,2830,11795,1,4,7,1120,1960,98008,47.5828,-122.118
1.52E+06,4,4,4500,11795,2,3,12,0,1991,98027,47.5533,-122.098
925000,4,1.75,2440,11793,1,3,8,1020,1950,98115,47.6807,-122.267
1.07E+06,6,3.5,4860,11793,2,3,11,1000,1998,98006,47.5521,-122.137
373000,3,1.75,1830,11788,1,3,8,400,1958,98055,47.4862,-122.224
495000,3,1.75,1440,11787,1,3,8,0,1983,98074,47.6276,-122.033
330000,4,2.5,2340,11784,2,3,9,0,1997,98042,47.384,-122.149
367500,3,1,1660,11783,1,4,7,500,1978,98077,47.7563,-122.075
780000,3,2.25,2130,11782,1,4,8,540,1977,98040,47.5423,-122.215
714000,3,1.75,2260,11781,1,4,8,740,1968,98008,47.5982,-122.128
456500,4,2.5,2580,11780,2,3,9,0,2003,98038,47.3658,-122.04
980000,4,4.25,3250,11780,2,3,8,890,1944,98004,47.6322,-122.203
450000,6,2.25,3550,11780,1,4,8,590,1948,98125,47.7218,-122.312
730000,5,3,2500,11779,1,4,8,950,1971,98006,47.5696,-122.127
708000,5,3.25,3060,11778,2,3,8,0,2004,98034,47.7212,-122.222
305000,3,1,1160,11776,1,3,7,0,1968,98077,47.7427,-122.074
353000,3,1.75,1260,11775,1,5,6,0,1942,98108,47.5501,-122.296
962800,4,2.75,3630,11775,2,3,10,0,1999,98074,47.6378,-122.066
499000,3,1.75,2650,11774,1,3,8,410,1952,98146,47.4909,-122.363
1.10E+06,4,3.25,3190,11774,2,3,8,580,1956,98178,47.5033,-122.225
287000,5,1.5,2040,11772,1,4,7,1010,1963,98056,47.5015,-122.166
350000,2,2.75,2820,11770,2,3,7,1190,1947,98168,47.5102,-122.324
799950,3,3,2900,11769,2,3,10,0,1997,98052,47.6993,-122.118
336000,3,2,1060,11765,1,4,6,0,1951,98125,47.7333,-122.302
3.40E+06,4,4,4260,11765,2,3,11,980,1939,98112,47.638,-122.288
462600,3,1.75,1430,11761,1,4,8,0,1964,98052,47.6686,-122.157
515000,5,3,2670,11761,1,3,7,1300,1981,98052,47.6895,-122.129
272000,3,1.5,1380,11760,1,4,7,0,1963,98055,47.4243,-122.202
998000,3,2.25,3370,11757,2,4,9,0,1980,98006,47.5573,-122.16
415000,3,1,1570,11752,1.5,5,8,0,1930,98133,47.7686,-122.348
575000,3,1.75,1580,11750,1,4,7,400,1951,98118,47.5368,-122.265
385000,5,2,2540,11750,1,3,7,1060,1962,98155,47.7754,-122.291
3.30E+06,8,4,7710,11750,3.5,5,12,1620,1904,98112,47.6263,-122.314
452000,2,1.75,1660,11747,1,3,7,830,1981,98155,47.7661,-122.306
190000,3,2.25,1590,11745,1,3,7,500,1978,98001,47.3553,-122.28
225000,3,2.5,2170,11745,1,4,7,760,1967,98058,47.4342,-122.17
469000,5,2.5,2690,11745,1,3,8,900,1960,98177,47.7708,-122.362
357000,3,1.5,1340,11744,1,2,7,0,1950,98146,47.4947,-122.36
450000,3,1.5,2330,11740,1,3,8,1000,1954,98155,47.7481,-122.292
940000,4,3,2720,11740,1,5,9,0,1957,98040,47.5833,-122.242
705000,4,1.75,1690,11739,1,4,8,0,1959,98040,47.552,-122.219
395000,4,2.5,2130,11733,1,5,7,800,1969,98059,47.512,-122.16
199000,4,1,1220,11730,1,4,7,0,1960,98001,47.3229,-122.283
397000,3,1.75,1640,11730,1,5,7,0,1967,98034,47.7351,-122.189
539000,5,1,1700,11727,1.5,4,7,0,1954,98033,47.686,-122.172
700000,3,2.5,3110,11727,2,3,9,0,2002,98065,47.5445,-121.871
180000,5,1,1460,11726,1.5,3,6,170,1936,98146,47.5039,-122.361
210000,3,1,860,11725,1,4,6,0,1943,98056,47.5093,-122.184
397000,4,2.5,2320,11717,2,3,8,0,1997,98045,47.484,-121.78
450000,3,1.75,1390,11700,1,4,7,0,1966,98033,47.7002,-122.192
465000,4,1.75,1730,11700,1,3,7,850,1956,98008,47.6031,-122.13
385000,4,2,1850,11700,1,4,8,0,1969,98059,47.4702,-122.12
299500,3,1.75,1880,11700,1,4,7,0,1968,98092,47.3213,-122.187
336000,4,2.25,2210,11700,2,4,8,0,1967,98032,47.3648,-122.284
615000,4,1.75,2300,11700,1,4,9,340,1977,98052,47.6331,-122.094
689000,4,2.5,2440,11700,1,5,8,960,1961,98006,47.5606,-122.184
610000,5,2.25,2520,11700,2,3,9,0,1977,98074,47.6322,-122.053
681500,5,2.75,3260,11700,1,3,8,1630,1964,98008,47.6169,-122.104
585000,3,2.5,2050,11690,2,4,9,0,1989,98059,47.5279,-122.161
1.52E+06,6,3.5,3720,11690,2,3,10,0,2003,98040,47.5699,-122.226
1.20E+06,4,2.5,3350,11688,1,3,10,1590,1995,98006,47.5507,-122.133
549800,3,2.25,1580,11680,1,4,7,0,1958,98005,47.5872,-122.17
580000,4,2.5,2110,11680,1,4,7,690,1977,98052,47.6964,-122.118
960000,4,3.5,4610,11676,2,3,10,0,2000,98075,47.6011,-121.983
166000,3,1,1010,11675,1,3,7,0,1957,98168,47.4849,-122.301
565000,5,3.5,2700,11675,1.5,4,6,750,1948,98133,47.7172,-122.349
378000,3,2.5,2150,11672,2,3,8,0,2004,98038,47.3515,-122.006
518000,4,3,2430,11670,1,4,7,1100,1978,98034,47.7307,-122.228
2.40E+06,3,2.25,3000,11665,1.5,3,11,0,2001,98075,47.5884,-122.086
220000,4,1.75,1660,11664,1,3,6,650,1952,98168,47.4943,-122.331
185850,3,1.5,1630,11662,1,3,7,0,1943,98188,47.4455,-122.278
376000,6,2.5,2420,11662,1,4,7,1000,1965,98188,47.4459,-122.278
350000,4,2.75,2500,11659,1,3,9,1010,1979,98003,47.3381,-122.332
249950,3,1,1370,11658,1,4,6,0,1958,98058,47.4576,-122.182
470000,3,3.5,2070,11658,1,4,8,700,1977,98056,47.537,-122.178
540000,3,2.5,1720,11656,2,3,8,0,1987,98052,47.6791,-122.113
225000,5,1.5,1790,11656,2,3,7,0,1963,98198,47.3961,-122.308
216500,3,1,1020,11652,1,4,6,0,1971,98188,47.4459,-122.278
850000,4,2.5,3180,11652,2,3,9,0,1977,98040,47.567,-122.212
2.20E+06,5,4,5840,11652,2,3,11,1430,1988,98004,47.5835,-122.202
340000,4,1.75,2140,11651,2.5,3,8,0,1930,98022,47.196,-122.006
691000,4,3,3040,11651,2,3,10,0,1987,98074,47.6348,-122.038
270000,4,2.5,2490,11650,1,3,7,1100,1990,98148,47.4416,-122.332
909000,4,2.5,3680,11648,2,3,10,0,1986,98006,47.5604,-122.107
320000,3,1.75,2220,11646,1,3,7,950,1950,98028,47.7762,-122.27
311000,4,2.5,2090,11645,1,3,7,890,1962,98168,47.4759,-122.299
495000,4,2.5,2400,11640,1,5,8,600,1968,98058,47.4485,-122.139
420000,4,2.5,3360,11637,2,3,11,0,1990,98023,47.3018,-122.342
538000,3,2.5,2250,11632,2,3,8,0,1988,98056,47.5272,-122.169
857326,3,3.5,3940,11632,2,3,10,0,2014,98166,47.438,-122.344
405000,3,1,1280,11625,1,4,7,0,1977,98053,47.6827,-122.059
450000,4,1.75,2190,11625,1,4,8,170,1956,98146,47.4979,-122.363
336000,3,2.25,2820,11625,2,3,8,0,1986,98092,47.2621,-122.218
340000,3,2,1140,11620,1,3,7,0,1994,98045,47.4991,-121.783
279000,3,2.5,2010,11618,2,3,7,0,1990,98022,47.1956,-121.985
840000,5,1.75,2500,11617,1,4,9,940,1966,98040,47.5361,-122.217
230000,3,1.5,1500,11616,1,3,7,400,1980,98031,47.4062,-122.174
263950,3,1.75,1700,11613,1,5,7,520,1977,98092,47.2874,-122.187
359950,3,2.25,1940,11612,1,4,8,840,1981,98178,47.5018,-122.23
545000,4,2.5,2755,11612,2,3,8,0,2001,98019,47.7394,-121.965
280000,3,1.5,1670,11610,1,4,7,0,1963,98055,47.4404,-122.191
1.08E+06,3,2.5,3720,11610,2,3,11,0,1982,98074,47.636,-122.049
325000,4,2.25,1920,11603,2,4,7,0,1967,98058,47.4315,-122.169
736000,3,2.25,2470,11603,2,3,8,930,1988,98052,47.6569,-122.123
273000,3,2.25,1230,11601,1,4,7,320,1992,98022,47.1955,-121.991
187000,2,1,840,11600,1,3,6,0,1952,98168,47.492,-122.302
246500,3,1.5,1270,11600,1,4,7,0,1964,98031,47.4075,-122.196
379900,4,1.75,1500,11600,1,4,7,500,1955,98028,47.7373,-122.241
215000,4,2.5,1960,11600,1,5,6,980,1931,98002,47.2898,-122.222
1.61E+06,4,3.5,4390,11600,2,3,11,1330,1990,98040,47.5862,-122.246
264950,3,1.5,1470,11599,1,3,7,400,1967,98030,47.3632,-122.188
750000,4,2.25,3190,11597,2,3,10,890,1984,98074,47.6323,-122.039
235000,4,1.5,1920,11595,1,4,7,0,1962,98002,47.2858,-122.212
245000,3,2.5,1460,11593,2,3,7,0,1989,98023,47.2984,-122.385
360400,3,2.5,1630,11592,2,3,8,0,1987,98011,47.7574,-122.228
419625,4,2.5,2680,11590,2,4,9,0,1988,98058,47.4395,-122.163
1.05E+06,4,3.25,4020,11588,2,3,11,0,2000,98059,47.5217,-122.155
545000,4,2.25,2030,11585,1,4,7,440,1967,98052,47.6561,-122.13
507000,3,2.25,2210,11585,1,4,7,700,1958,98155,47.7574,-122.279
799000,4,2.25,2510,11585,2,4,8,0,1969,98040,47.5483,-122.226
237600,2,1,1370,11584,1,4,6,0,1950,98198,47.4224,-122.293
425000,5,2.75,1340,11583,1,3,7,150,1962,98034,47.709,-122.214
645000,4,2,2780,11583,1,3,8,1590,1955,98125,47.7293,-122.284
602000,3,2.25,1580,11580,1,4,8,0,1979,98006,47.5503,-122.155
249000,3,1.5,1180,11579,1,4,7,0,1962,98058,47.4502,-122.089
390000,3,2,1910,11576,1,3,7,500,1978,98011,47.7356,-122.198
196000,3,2.25,2070,11576,2,3,7,0,1974,98001,47.3417,-122.271
650000,3,2.5,2690,11575,1,3,8,560,1957,98028,47.7605,-122.267
213500,3,1.5,1150,11571,1,3,7,0,1961,98168,47.4931,-122.298
850000,3,2.5,3300,11570,2,3,9,0,1994,98006,47.5599,-122.121
374950,3,2.5,2540,11562,1,3,8,1250,1964,98028,47.7614,-122.229
840000,4,1.75,2930,11562,1,3,9,1260,1947,98117,47.6765,-122.404
674000,4,2.5,2810,11560,1,5,7,1070,1962,98008,47.5846,-122.12
550000,3,2.25,1880,11556,2,3,8,0,1987,98074,47.6283,-122.032
580000,3,2.5,1910,11550,1.5,3,8,0,2003,98074,47.6213,-122.064
700000,3,3.5,3030,11550,2,3,8,0,1971,98146,47.5051,-122.381
525000,4,2.75,2530,11549,1,3,7,830,1942,98033,47.6557,-122.197
950000,4,2.5,3360,11548,2,3,9,0,1988,98033,47.6534,-122.182
245000,3,1.75,1740,11547,1,3,7,0,1954,98178,47.4945,-122.22
2.35E+06,6,4.25,5550,11547,2,3,11,1280,2014,98033,47.6547,-122.202
957000,4,2.25,2860,11545,1,4,8,1430,1966,98005,47.588,-122.168
416000,3,2.5,1790,11542,1,5,7,600,1969,98059,47.5124,-122.16
1.23E+06,4,2.5,2600,11542,1.5,4,9,400,1939,98177,47.7076,-122.377
355000,4,1.5,2230,11536,1,4,7,1010,1954,98166,47.4409,-122.348
323500,3,3,2240,11536,2,3,7,0,1943,98178,47.4886,-122.245
915557,5,3.25,3740,11536,2,4,9,1200,1984,98006,47.5599,-122.108
900000,3,2.5,2850,11535,1,3,8,1170,1952,98155,47.748,-122.288
1.15E+06,4,3,5940,11533,2,3,11,990,2004,98065,47.5443,-121.87
157000,3,1.5,1170,11530,1,3,7,0,1960,98198,47.4211,-122.29
246500,3,1.5,1170,11530,1,3,7,0,1960,98198,47.4211,-122.29
360500,3,2.5,3300,11525,1,5,8,1650,1961,98198,47.4113,-122.315
406250,4,3.25,2550,11524,2,3,8,0,1990,98019,47.7324,-121.963
957500,4,2.25,2360,11523,2,4,10,0,1968,98040,47.5318,-122.224
595000,3,1,1300,11520,1,3,6,0,1958,98033,47.6829,-122.195
359000,3,1.75,2200,11520,1,4,7,0,1952,98133,47.7659,-122.341
735000,3,1.75,2250,11520,1,3,8,0,1956,98028,47.7619,-122.268
720000,4,2.5,2650,11520,2,3,8,540,1988,98033,47.683,-122.187
377000,4,2.5,2170,11511,2,3,8,0,1992,98031,47.3886,-122.188
200000,4,1,1350,11507,1,3,7,0,1966,98055,47.4269,-122.197
390000,2,1,670,11505,1,3,5,0,2003,98059,47.499,-122.157
298950,5,2.25,2300,11505,1,3,8,1000,1963,98030,47.3812,-122.223
475000,3,2,1230,11502,1,4,7,0,1984,98052,47.7017,-122.127
225000,2,1,1040,11500,1,5,7,0,1947,98003,47.2791,-122.3
305000,3,1.75,1660,11500,1,3,7,530,1979,98045,47.4473,-121.774
385000,3,2.25,1710,11500,1,3,7,500,1978,98028,47.7675,-122.267
515000,3,2.25,1920,11500,1,3,8,0,1972,98006,47.5498,-122.188
420000,4,1.75,1940,11500,1,4,7,850,1955,98006,47.5774,-122.147
699900,4,2.5,2190,11500,1,4,8,760,1972,98006,47.5668,-122.147
380000,4,2.5,2270,11500,1,3,8,730,1967,98034,47.7089,-122.241
624900,4,2.5,2270,11500,1,3,8,730,1967,98034,47.7089,-122.241
627500,4,2.5,2540,11500,1,4,8,900,1979,98006,47.5609,-122.15
1.50E+06,5,3.25,2590,11500,1,4,9,0,1968,98040,47.545,-122.229
692500,4,3,2820,11500,2,3,10,0,1991,98075,47.5826,-122.028
1.23E+06,3,3.5,3680,11491,2,3,11,0,1999,98007,47.5647,-122.128
1.90E+06,4,2.25,3020,11489,1.5,5,10,910,1916,98040,47.5395,-122.21
453000,3,1,2160,11484,1.5,4,7,0,1968,98034,47.7277,-122.185
189000,3,2,1460,11481,1,2,7,290,1995,98045,47.4493,-121.777
345000,4,2.5,2420,11481,1,3,8,1050,1985,98003,47.341,-122.318
455000,2,1,1140,11480,1,3,6,0,1907,98118,47.5328,-122.274
309000,3,2.5,1450,11480,2,3,7,0,1990,98014,47.672,-121.864
489000,4,2,2120,11479,1,4,7,1060,1940,98125,47.7084,-122.303
255000,3,2,930,11475,1,3,7,0,1978,98045,47.4644,-121.745
287000,3,1.5,1150,11475,1,3,7,0,1971,98045,47.4629,-121.744
308000,3,1.75,1630,11475,1,4,7,300,1979,98045,47.4635,-121.746
225000,3,2,1700,11475,1,5,6,730,1945,98146,47.4851,-122.338
356500,4,2.5,2570,11473,2,3,8,0,2008,98003,47.2809,-122.296
426000,2,1,2230,11472,2,3,7,0,1951,98133,47.7372,-122.35
645000,3,1.75,2270,11472,1,4,7,900,1956,98177,47.7057,-122.374
980000,5,2.5,3160,11470,1,4,9,1380,1971,98040,47.5368,-122.216
900000,4,2.5,3690,11468,2,3,11,0,1987,98027,47.5699,-122.092
1.14E+06,4,3.25,3740,11467,2,3,10,0,2014,98029,47.581,-122.022
499160,4,2.5,2628,11466,2,3,9,0,2014,98001,47.2904,-122.264
1.68E+06,5,4.25,4830,11466,2,3,10,1110,2014,98040,47.5774,-122.222
232603,3,1.75,1750,11461,2,4,7,0,1976,98002,47.3173,-122.21
339950,3,1,1320,11457,1,3,8,0,1959,98028,47.7738,-122.261
290000,3,2,1810,11456,1,3,7,0,1970,98045,47.4648,-121.756
315000,3,1.75,1580,11455,1,4,7,380,1974,98059,47.4756,-122.147
565000,5,2.5,2650,11455,1,3,7,1250,1961,98008,47.6141,-122.116
417000,3,1.75,1590,11454,1,4,8,0,1979,98056,47.5049,-122.186
500000,3,2,2050,11454,1,3,8,0,1987,98052,47.6389,-122.11
740000,5,3.5,2720,11454,2,3,9,890,1988,98052,47.6466,-122.119
875000,6,3.5,4430,11453,2,3,9,1430,2001,98056,47.5156,-122.204
245000,3,1.75,1670,11452,1,3,8,0,1992,98022,47.1913,-122.015
190000,2,1,930,11450,1,3,6,0,1946,98178,47.4862,-122.264
710000,3,1.75,2430,11448,1,5,7,810,1949,98117,47.6971,-122.391
843500,3,2.5,3560,11448,2,3,11,0,1997,98052,47.7126,-122.104
490600,3,2.5,3316,11447,2,3,9,0,1986,98023,47.3036,-122.34
520000,4,2.5,3290,11446,2,3,8,0,1992,98028,47.7399,-122.234
1.14E+06,4,3.25,4130,11444,2,3,11,0,2001,98059,47.5208,-122.15
475000,4,2.75,1980,11443,1,5,7,0,1952,98155,47.7707,-122.273
885000,3,2.5,2880,11443,2,4,9,0,1986,98006,47.5633,-122.111
515000,3,2.75,3290,11441,2,4,10,0,1988,98023,47.3052,-122.34
399000,3,1.75,1780,11440,1,3,8,430,1977,98059,47.474,-122.139
366000,3,1.75,1840,11440,1,4,8,500,1977,98059,47.474,-122.14
500000,5,3,2920,11440,2,3,8,0,2003,98133,47.7607,-122.354
1.42E+06,5,3.25,3950,11438,2,3,10,520,2006,98033,47.6898,-122.189
335000,2,1.75,1660,11437,2,3,7,0,1958,98146,47.4899,-122.339
1.00E+06,4,1.75,1780,11436,1,5,9,0,1967,98004,47.6273,-122.194
227950,3,1.5,1120,11430,1,4,7,0,1963,98031,47.4105,-122.194
525000,3,2,1790,11430,1,3,7,600,1985,98074,47.6319,-122.035
204950,2,0.75,1130,11429,1,3,7,0,1956,98188,47.4526,-122.284
700000,3,2.25,2330,11424,2,4,8,0,1984,98052,47.6386,-122.11
620000,5,3,2540,11422,1,3,8,1270,1962,98006,47.5459,-122.176
925000,4,2.5,3110,11422,2,3,9,0,1989,98115,47.6833,-122.271
205000,3,2,1800,11419,1,3,8,0,1989,98092,47.2623,-122.217
400000,3,2,1230,11413,1,3,7,240,1984,98074,47.6321,-122.034
650500,5,4.25,3920,11412,2,3,7,0,1955,98006,47.5766,-122.151
554000,5,2.25,1870,11411,1,4,8,700,1961,98155,47.7445,-122.289
255000,3,1.5,1020,11410,1,3,7,0,1959,98059,47.4811,-122.162
317000,3,2,1760,11410,1,5,7,700,1977,98058,47.4528,-122.163
381000,3,1.5,1460,11407,1,3,7,0,1954,98155,47.746,-122.294
360000,3,1.75,1900,11407,1,3,8,0,1963,98155,47.7455,-122.294
417000,3,2.25,1840,11403,2,3,8,0,1993,98045,47.4862,-121.797
275500,2,1,720,11400,1,5,6,0,1951,98133,47.7641,-122.341
238950,2,1,1190,11400,1,3,7,0,1951,98178,47.5012,-122.265
170000,2,1,1300,11400,1,3,7,0,1961,98003,47.3459,-122.299
280000,3,1.5,1370,11400,2,3,7,0,1980,98045,47.4477,-121.77
374500,3,2.25,1400,11400,2,3,8,0,1984,98028,47.7428,-122.231
242000,4,2.5,1750,11400,2,4,7,0,1975,98023,47.3149,-122.386
455000,4,1.5,1880,11400,1,3,7,600,1955,98177,47.7718,-122.381
505000,3,1.75,2300,11400,1,4,8,780,1977,98052,47.6884,-122.128
375000,4,2.25,2330,11400,1,4,8,0,1974,98058,47.4495,-122.148
925000,4,1.75,2710,11400,1,4,9,1280,1976,98006,47.561,-122.153
385000,3,1,1470,11398,1,3,8,0,1950,98155,47.746,-122.296
960000,4,2.5,3110,11397,2,4,10,0,1984,98006,47.5623,-122.106
354500,3,1,1150,11396,1.5,4,7,0,1950,98155,47.7435,-122.296
1.29E+06,3,2.5,2190,11394,1,3,8,640,1956,98199,47.6685,-122.409
226800,2,1,1240,11393,1,4,7,0,1960,98030,47.3714,-122.207
493000,3,2.25,1790,11393,1,3,8,0,1978,98052,47.6297,-122.099
695000,4,2.5,3010,11393,2,3,8,0,2005,98028,47.7389,-122.221
210000,3,1,1700,11390,1,4,7,0,1967,98003,47.3271,-122.323
264500,4,2.25,2060,11385,1,4,7,860,1962,98023,47.314,-122.363
524225,4,2.5,3056,11385,2,3,9,0,2014,98001,47.2905,-122.264
364000,4,1,1020,11383,1.5,5,6,0,1947,98155,47.7429,-122.321
464500,4,2.5,1750,11381,1,4,7,140,1947,98155,47.7425,-122.321
770000,3,2.5,2730,11380,2,3,10,0,1995,98075,47.58,-122.057
645000,4,2.5,3160,11380,2,3,9,0,1983,98074,47.6318,-122.039
385000,4,2.5,2030,11375,1,3,7,700,1969,98028,47.7765,-122.261
342500,3,2,2080,11375,1,3,8,0,2002,98022,47.214,-121.993
317000,5,2.5,2360,11375,1,4,7,1180,1962,98178,47.4875,-122.255
659000,4,2.5,3190,11375,1,5,8,980,1946,98125,47.704,-122.3
287000,3,2,1300,11374,1.5,5,7,0,1933,98168,47.4839,-122.302
455000,3,1.75,1760,11371,1,5,8,0,1959,98155,47.7616,-122.273
600000,4,2.5,2250,11370,2,3,8,0,1991,98034,47.7115,-122.239
415000,4,1.5,1840,11367,1.5,4,7,0,1950,98177,47.7656,-122.358
337000,3,1.75,1440,11364,1,3,7,0,1985,98155,47.743,-122.328
490000,3,1.75,1490,11360,1,3,8,0,1975,98008,47.5896,-122.12
465000,3,1.5,2020,11358,1,4,6,830,1956,98033,47.6641,-122.185
1.29E+06,5,4,4050,11358,2,4,10,1270,1980,98040,47.56,-122.225
